Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,04/26/2015,11:45 AM,1:00 PM,>Girls U15 B>Laconia Sachems,Laconia HS,Game,>Girls U15 B>Nashua,,,1,17,5182880,,
,04/26/2015,11:45 AM,1:00 PM,>Girls U9 B>Hampstead,Phanzone,Game,>Girls U9 B>Windham U9 Harvard,,,12,3,5187775,,
,04/26/2015,11:45 AM,1:00 PM,>Boys U9 B>MPAL U9,Memorial HS,Game,>Boys U9 B>Londonderry Boys U9 Cougars,,,10,7,5208182,,
,04/26/2015,11:45 AM,1:00 PM,>Boys U13 B2>Concord Crush Black,Memorial Field,Game,>Boys U13 B2>Cocheco,,,5,4,5194126,,
,04/26/2015,11:45 AM,1:00 PM,>Girls U9 B>Concord Crush Orange,Martin Field,Game,>Girls U9 B>Concord Crush Black,,,2,7,5187761,,
,04/26/2015,12:00 PM,1:15 PM,>Boys U13 B1>Salem Snipers,Salem HS,Game,>Boys U13 B1>JSG U13B,,,11,1,5200176,,
,04/26/2015,12:00 PM,1:15 PM,>Boys U15 C>Abenaki-Wolfeboro,The Nick,Game,>Boys U15 C>Litchfield U15,,,5,6,5200335,, Double overtime 
,04/26/2015,12:00 PM,1:30 PM,>Boys U9 B>Rattlers U9 White,East Road Fields,Game,>Boys U9 B>Hooksett,,,6,13,5208176,,
,04/26/2015,12:00 PM,1:15 PM,>Girls U13 A>Hollis Brookline,Hollis Middle,Game,>Girls U13 A>Bedford,,,6,12,5183085,,
,04/26/2015,12:00 PM,1:15 PM,>Boys U13 B1>Goffstown,Laurier St Field,Game,>Boys U13 A>Bedford,,,0,15,5187260,,
,04/26/2015,12:00 PM,12:55 PM,>Boys U15 B>Hudson Hawks Maroon,Presentation of Mary,Game,>Boys U15 B>Londonderry Boys U15 Warriors,,,2,14,5200256,,
,04/26/2015,12:15 PM,1:30 PM,>Boys U9 B>Antrim U9 Boys,Shea Field,Game,>Boys U9 B>Derry U9B - Red,,,2,17,5208168,,
,04/26/2015,12:30 PM,1:45 PM,>Girls U11 B>JSG U11G,Bolton Field,Game,>Girls U11 B>Merrimack Valley Blue Storm,,,12,3,5183130,,
,04/26/2015,12:45 PM,2:00 PM,>Boys U11 C>Black Bear,Coe-Brown Lower,Game,>Boys U11 B2>Hampstead,,,2,10,5200903,,
,04/26/2015,12:45 PM,2:00 PM,>Boys U11 C>Cocheco,UNH Memorial Field,Game,>Boys U11 C>Exeter - White,,,3,9,5200901,,
,04/26/2015,1:00 PM,1:55 PM,>Boys U15 C>Hudson Hawks White,Presentation of Mary,Game,>Boys U15 C>Cocheco,,,11,10,5200337,,
,04/26/2015,1:00 PM,2:15 PM,>Boys U11 B1>Hopkinton U11 Boys,Houston Field #4,Game,>Boys U11 A>Derry U11A,,,0,11,5187418,,
,04/26/2015,1:00 PM,2:15 PM,>Girls U11 B>Hampstead,Depot Road Field,Game,>Girls U11 A>Exeter,,,2,10,5183196,,
,04/26/2015,1:00 PM,2:15 PM,>Girls U9 B>Concord Crush Orange,Martin Field,Game,>Girls U9 B>Amherst U9B - Gold,,,3,14,5187781,,
,04/26/2015,1:00 PM,2:15 PM,>Girls U11 B>Hampton Lacrosse - Green,Hampton Academy (HAJH),Game,>Girls U11 B>Pelham Lady Outlaws,,,8,6,5183133,,
,04/26/2015,1:00 PM,2:15 PM,>Girls U11 A>Nashua ,Stellos Stadium,Game,>Girls U11 A>Seacoast - Smith,,,5,10,5183197,,
,04/26/2015,1:00 PM,2:15 PM,>Boys U15 B>Hanover,Sachem Field,Game,>Boys U15 C>Peterborough,,,13,2,5200261,,
,04/26/2015,1:15 PM,2:30 PM,>Girls U15 B>Hollis Brookline,Hollis Middle,Game,>Girls U15 B>Peterborough,,CANCELLED,,,5182883,,
,04/26/2015,1:15 PM,2:30 PM,>Girls U11 B>Goffstown,Laurier St Field,Game,>Girls U11 B>Amherst U11B - Black,,,9,8,5183131,,
,04/26/2015,1:15 PM,2:30 PM,>Boys U11 B2>Peterborough,Dublin School Boys Field,Game,>Boys U11 B2>MYL Boys U11B Junior Tomahawks,,,1,13,5200966,,
,04/26/2015,1:30 PM,3:00 PM,>Boys U9 B>Rattlers U9 Maroon,East Road Fields,Game,>Boys U9 B>Hopkinton U9 boys,,,0,7,5208178,,
,04/26/2015,1:45 PM,3:00 PM,>Girls U9 B>JSG U9G,Bolton Field,Game,>Girls U9 B>Nashua - White,,,1,10,5187776,,
,04/26/2015,2:00 PM,3:15 PM,>Girls U15 B>Hanover,Hanover High grass field,Game,>Girls U15 B>Abenaki-Wolfeboro,"This field is on Lebanon St, easily seen from the road.",,14,10,5182881,,
,04/26/2015,2:00 PM,3:15 PM,>Boys U9 B>Pelham Outlaws,Muldoon Park U9 Field,Game,>Boys U9 B>Hudson Hawks White,U9 field is next to the playground in the back of the park,,3,11,5208177,,
,04/26/2015,2:00 PM,3:15 PM,>Girls U13 B>Black Bear,Coe-Brown Lower,Game,>Girls U13 B>Bedford,,CANCELLED,,,5183006,,
,04/26/2015,2:15 PM,3:30 PM,>Boys U9 B>Nashua - White,Stellos Stadium,Game,>Boys U9 B>Keene Crush,,,2,15,5208175,,
,04/26/2015,2:15 PM,3:30 PM,>Boys U15 B>Hopkinton U15 Boys,Houston Field #4,Game,>Boys U15 B>Nashua,,,5,7,5200258,,
,04/26/2015,2:15 PM,3:30 PM,>Girls U13 B>Hampton Lacrosse - Blue,Hampton Academy (HAJH),Game,>Girls U13 B>MYL Girls U13B Junior Tomahawks,,,11,3,5182999,,
,04/26/2015,2:15 PM,3:30 PM,>Girls U13 A>Hampstead,Depot Road Field,Game,>Girls U13 A>Exeter,,,12,10,5183083,,
,04/26/2015,2:30 PM,3:45 PM,>Girls U13 B>Goffstown,Laurier St Field,Game,>Girls U13 B>Nashua - White,,,13,2,5183001,,
,04/26/2015,3:00 PM,4:15 PM,>Boys U9 A>JSG U9 Boys,Bolton Field,Game,>Boys U9 A>Amherst U9A - Black,,,12,8,5187845,,
,04/26/2015,3:00 PM,4:30 PM,>Boys U13 C>Rattlers U13C,East Road Fields,Game,>Boys U13 C>Hampton Lacrosse - Warriors,,,2,5,5211061,,
,04/26/2015,3:30 PM,4:45 PM,>Boys U11 B2>Concord Crush Black,Memorial Field,Game,>Boys U11 C>Goffstown Maroon,,,11,1,5200967,,We only had 9 players but played the game since those 9 were ready to play and gave it their best. 
,04/26/2015,3:30 PM,4:45 PM,>Girls U15 B>Hampton Lacrosse -White,Hampton Academy (HAJH),Game,>Girls U15 B>Cocheco,,,10,9,5182888,,
,04/26/2015,3:30 PM,4:45 PM,>Girls U13 B>Exeter,Exeter High School,Game,>Girls U13 B>ORYA White,,,11,10,5183003,,
,04/26/2015,3:30 PM,4:45 PM,>Boys U11 C>Nashua - White,Stellos Stadium,Game,>Boys U11 C>Hudson Hawks White,,,6,11,5200906,,
,04/26/2015,4:15 PM,5:45 PM,>Boys U11 B1>JSG U11B,Bolton Field,Game,>Boys U11 B1>Bow,,,9,8,5187413,,
,04/26/2015,4:45 PM,6:00 PM,>Boys U11 A>Windham U11A North Carolina,Stellos Stadium,Game,>Boys U11 A>Nashua - Purple,,,4,5,5182658,,
,04/26/2015,5:45 PM,7:15 PM,>Boys U15 B>JSG U15B,Bolton Field,Game,>Boys U15 B>Laconia Sachems,,,7,6,5200265,,
,05/02/2015,9:00 AM,10:00 AM,>Girls U15 B>JSG U15G,Bolton Field,Game,>Girls U15 B>ORYA White,,,,,5182882,,
,05/02/2015,10:00 AM,11:15 AM,>Boys U11 C>MPAL U11 Blue,Stark Field,Game,>Boys U11 C>Litchfield U11,,,,,5200904,,
,05/02/2015,10:00 AM,11:15 AM,>Boys U9 B>Hooksett,Donati Field,Game,>Boys U9 B>Salem Snipers,Game was rescheduled due to field closed,,,,5200956,,
,05/02/2015,12:30 PM,1:45 PM,>Boys U11 B1>Londonderry Boys U11 Lynx,L'Derry Middle School,Game,>Boys U11 B1>Pelham Outlaws,This game was rescheduled from 4/12,,,,5187400,,
,05/02/2015,1:45 PM,3:00 PM,>Boys U13 B2>Londonderry Boys U13 Ravens,L'Derry Middle School,Game,>Boys U13 B2>Plymouth Youth Lacrosse,This game was rescheduled from 4/12,,,,5194110,,
,05/02/2015,2:00 PM,3:15 PM,>Boys U9 B>Rattlers U9 White,East Road Fields,Game,>Boys U9 B>Hudson Hawks Maroon,,,,,5208151,,
,05/02/2015,2:15 PM,3:30 PM,>Girls U11 B>Amherst U11B - Black,Souhegan HS,Game,>Girls U11 B>Derry,,,,,5183147,,
,05/02/2015,3:00 PM,4:15 PM,>Boys U15 B>Londonderry Boys U15 Warriors,L'Derry Middle School,Game,>Boys U15 B>JSG U15B,This game was rescheduled from 4/19,,,,5200245,,
,05/02/2015,3:30 PM,4:45 PM,>Girls U13 B>Amherst U13B - Black,Souhegan HS,Game,>Girls U13 B>Black Bear,,,,,5183019,,
,05/02/2015,3:30 PM,4:45 PM,>Boys U13 C>Rattlers U13C,East Road Fields,Game,>Boys U13 C>Merrimack Valley Blue Storm,,,,,5211047,,
,05/02/2015,4:00 PM,5:15 PM,>Girls U13 B>Exeter,Linden Street,Game,>Girls U13 B>Plymouth Youth Lacrosse,Postponed due to vacation- new date TBD,CANCELLED,,,5182982,,
,05/03/2015,8:00 AM,9:15 AM,>Girls U9 B>Windham U9 Harvard,Searles School,Game,>Girls U9 B>Derry,,,,,5187783,,
,05/03/2015,8:00 AM,9:15 AM,>Boys U15 B>ORYA Red,little river park,Game,>Boys U15 B>Hollis Brookline,,,,,5200271,,
,05/03/2015,8:00 AM,9:15 AM,>Boys U15 B>Londonderry Boys U15 Warriors,West Road Field #1,Game,>Boys U15 B>Hopkinton U15 Boys,,,,,5200267,,
,05/03/2015,8:00 AM,9:15 AM,>Girls U15 B>Londonderry Girls U15,West Road Field #2,Game,>Girls U15 B>Lakes Region Lacrosse Club,,,,,5182894,,
,05/03/2015,8:00 AM,9:15 AM,>Boys U13 C>Exeter,Sawyer Field,Game,>Boys U13 C>Salem,,,,,5211068,,
,05/03/2015,8:00 AM,9:15 AM,>Boys U9 A>Amherst U9A - Gold,Middle Bean,Game,>Boys U9 A>Concord Crush Orange,,,,,5187853,,
,05/03/2015,8:00 AM,9:15 AM,>Girls U15 B>MYL Girls U15B Junior Tomahawks,Bishop,Game,>Girls U15 B>Laconia Sachems,,,,,5182896,,
,05/03/2015,8:00 AM,9:15 AM,>Girls U13 B>Merrimack Valley Blue Storm,Penacook Elem,Game,>Girls U13 B>Windham U13 Duke,,,,,5183020,,
,05/03/2015,8:00 AM,9:15 AM,>Girls U11 A>Concord Crush Orange,Martin Field,Game,>Girls U11 A>Laconia Sachems,,,,,5183201,,
,05/03/2015,8:00 AM,9:15 AM,>Boys U9 B>Derry U9B - Red,Humphrey Field,Game,>Boys U9 B>Abenaki-Wolfeboro,,,,,5208183,,
,05/03/2015,8:30 AM,9:45 AM,>Boys U15 A>Salem Snipers,Salem HS,Game,>Boys U15 A>Merrimack Valley Blue Storm,,,,,5182170,,
,05/03/2015,8:30 AM,9:45 AM,>Boys U9 B>Hopkinton U9 boys,Houston Field #1,Game,>Boys U9 B>Peterborough,,,,,5208193,,
,05/03/2015,9:00 AM,10:15 AM,>Boys U13 C>Cocheco,Bellamy 3,Game,>Boys U13 C>Black Bear,,,,,5211069,,
,05/03/2015,9:00 AM,10:15 AM,>Boys U15 B>Rattlers U15B,East Road Fields,Game,>Boys U15 B>Goffstown,,,,,5200268,,
,05/03/2015,9:00 AM,10:15 AM,>Girls U11 A>Seacoast - Smith,Portsmouth High,Game,>Girls U11 A>Londonderry U11 Girls,,,,,5183202,,
,05/03/2015,9:00 AM,10:15 AM,>Boys U9 B>Hampstead Red,Phanzone,Game,>Boys U9 B>Salem Snipers,,,,,5208187,,
,05/03/2015,9:00 AM,10:15 AM,>Girls U13 B>Pelham Lady Outlaws,Muldoon Park,Game,>Girls U13 B>JSG U13G,,,,,5183015,,
,05/03/2015,9:00 AM,10:15 AM,>Boys U15 C>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Boys U15 C>Abenaki-Wolfeboro,moved from the Meadows to New Hampton School,,,,5200339,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U15 C>Londonderry Boys U15 Wolves,West Road Field #1,Game,>Boys U15 C>MYL Boys U15B Junior Tomahawks,,,,,5200341,,
,05/03/2015,9:15 AM,10:30 AM,>Girls U13 B>Abenaki-Wolfeboro,The Nick,Game,>Girls U13 B>Bow,,,,,5183021,,
,05/03/2015,9:15 AM,10:30 AM,>Girls U15 B>ORYA White,little river park,Game,>Girls U15 B>Hopkinton U15 Girls,,,,,5182891,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U13 B2>MYL Boys U13B Junior Tomahawks,Reeds Ferry 3,Game,>Boys U13 B2>Litchfield U13,,,,,5194134,,
,05/03/2015,9:15 AM,10:30 AM,>Girls U13 B>Nashua - White,Stellos Stadium,Game,>Girls U13 B>Exeter,,,,,5183014,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U9 A>Amherst U9A - Black,Middle Bean,Game,>Boys U9 A>Derry U9A,,,,,5187855,,
,05/03/2015,9:15 AM,10:30 AM,>Girls U11 B>Merrimack Valley Blue Storm,Penacook Elem,Game,>Girls U11 B>Hopkinton U11 Girls,,,,,5183139,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U13 B2>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U13 B2>Hooksett,,,,,5194130,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U9 B>Derry U9B - White,Humphrey Field,Game,>Boys U9 B>Windham U9 Navy,,,,,5208185,,
,05/03/2015,9:15 AM,10:30 AM,>Girls U11 B>Bow,Gosling Field,Game,>Girls U11 B>Windham U11 Syracuse,,,,,5183143,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U9 B>Concord Crush Black,Memorial Field,Game,>Boys U9 B>Antrim U9 Boys,,,,,5208196,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U11 B2>MPAL U11 White,Memorial HS,Game,>Boys U11 B2>Peterborough,,,,,5200973,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U9 B>Litchfield U9,LLA - Sawmill Brook,Game,>Boys U9 B>MPAL U9,,,,,5208197,,
,05/03/2015,9:15 AM,10:30 AM,>Boys U15 B>Laconia Sachems,Laconia HS,Game,>Boys U15 B>Hudson Hawks Maroon,,,,,5200276,,
,05/03/2015,9:30 AM,10:45 AM,>Boys U13 B1>Exeter,Sawyer Field,Game,>Boys U13 B1>Cocheco,,,,,5200184,,
,05/03/2015,10:00 AM,11:15 AM,>Girls U13 B>Keene Crush,Keene HS girls field,Game,>Girls U13 B>CONVAL LYNX,,,,,5183018,,
,05/03/2015,10:00 AM,11:15 AM,>Boys U9 B>Hooksett,Donati Field,Game,>Boys U9 B>Rattlers U9 Maroon,,,,,5200969,,
,05/03/2015,10:00 AM,11:15 AM,>Boys U11 A>Bedford,Bedford-Joppa Hill Field,Game,>Boys U11 A>Derry U11A,"New time/field/opponent (Derry moved up to A, concord to B)",,,,5182664,,
,05/03/2015,10:00 AM,11:15 AM,>Girls U15 B>Cocheco,Dover Fisk Field,Game,>Girls U15 B>Hampstead,,,,,5182895,,
,05/03/2015,10:00 AM,11:15 AM,>Boys U13 B2>Abenaki-Wolfeboro,The Nick,Game,>Boys U13 B2>Exeter,,,,,5194135,,
,05/03/2015,10:15 AM,11:30 AM,>Boys U13 B1>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Boys U13 B1>Nashua - Purple,moved from the Meadows to New Hampton School,,,,5200185,,
,05/03/2015,10:15 AM,11:30 AM,>Girls U11 B>Pelham Lady Outlaws,Muldoon Park,Game,>Girls U11 B>Goffstown,,,,,5183140,,
,05/03/2015,10:15 AM,11:30 AM,>Boys U9 B>Hampstead White,Phanzone,Game,>Boys U9 B>Rattlers U9 White,,,,,5208189,,
,05/03/2015,10:15 AM,11:30 AM,>Girls U13 B>Seacoast,Portsmouth High,Game,>Girls U13 B>Cocheco,,,,,5183011,,
,05/03/2015,10:15 AM,11:30 AM,>Boys U15 A>Cocheco,Bellamy 3,Game,>Boys U15 A>Windham U15,,,,,5182173,,
,05/03/2015,10:15 AM,11:30 AM,>Girls U11 B>Bedford,Bedford HS,Game,>Girls U11 B>Concord Crush Black,,,,,5183145,,
,05/03/2015,10:15 AM,11:30 AM,>Boys U15 B>Keene Crush,Keene HS,Game,>Boys U15 B>JSG U15B,,,,,5200274,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U11 C>Derry U11C,Humphrey Field,Game,>Boys U11 C>Concord Crush White,,,,,5200910,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U9 B>Nashua - Purple,Fairgrounds JrH,Game,>Boys U9 B>MPAL U9 White,,,,,5208184,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U9 B>Bow,Gosling Field,Game,>Girls U9 B>Windham U9 Yale,,,,,5187787,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U11 B2>Laconia Sachems,Laconia HS,Game,>Boys U11 B2>Seacoast,,,,,5200971,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U15 C>Litchfield U15,LLA - Sawmill Brook,Game,>Boys U15 C>Plymouth Youth Lacrosse,,,,,5200343,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U15 B>Concord Crush Orange,Memorial Field,Game,>Boys U15 B>Seacoast,,,,,5200273,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U9 B>Amherst U9B - Black,Middle Bean,Game,>Girls U9 B>Concord Crush Orange,,,,,5187791,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U13 B>Plymouth Youth Lacrosse,Bridge Road,Game,>Girls U13 B>Concord Crush Orange,,,,,5183013,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U13 B1>Hampstead,Depot Road Field,Game,>Boys U13 B1>Bedford,,,,,5200186,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U15 A>Derry,E. Derry Memorial School,Game,>Girls U15 A>Concord Crush Orange,,,,,5182948,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U11 B>MYL Girls U11B Junior Tomahawks,Bishop,Game,>Girls U11 B>Hampton Lacrosse - Green,,,,,5183142,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U13 B1>Hollis Brookline,Nichols Field,Game,>Boys U13 B1>Seacoast,,,,,5200183,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U11 B2>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U11 B2>Plymouth Youth Lacrosse,,,,,5200975,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U15 A>ORYA Red,little river park,Game,>Girls U15 A>Windham U15 Cornell,,,,,5182949,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U15 B>Abenaki-Wolfeboro,The Nick,Game,>Girls U15 B>Hampton Lacrosse -White,,,,,5182897,,
,05/03/2015,10:30 AM,11:45 AM,>Girls U15 B>Nashua,Stellos Stadium,Game,>Girls U15 B>JSG U15G,,,,,5182889,,
,05/03/2015,10:30 AM,11:45 AM,>Boys U13 C>Nashua - Black,Stellos Stadium,Game,>Boys U13 C>Hudson Hawks,,,,,5211070,,
,05/03/2015,10:45 AM,12:00 PM,>Boys U13 B1>Hampton Lacrosse - Rip Tide,North Hampton School,Game,>Boys U13 B1>Amherst U13B - Black,,,,,5200181,,
,05/03/2015,10:45 AM,11:45 AM,>Girls U9 B>MPAL U9 White,Memorial HS,Game,>Girls U9 B>Londonderry Girls U9 Vipers,,,,,5187790,,
,05/03/2015,11:00 AM,12:15 PM,>Boys U11 B2>Goffstown Hansen,Laurier St Field,Game,>Boys U11 B2>Concord Crush Black,,,,,5200972,,
,05/03/2015,11:00 AM,11:55 AM,>Boys U9 B>Hudson Hawks Maroon,Presentation of Mary,Game,>Boys U9 B>Pelham Outlaws,,,,,5208192,,
,05/03/2015,11:00 AM,11:55 AM,>Boys U9 B>Hudson Hawks White,Presentation of Mary,Game,>Boys U9 B>Nashua - White,,,,,5208190,,
,05/03/2015,11:00 AM,12:15 PM,>Boys U11 C>Exeter - White,Sawyer Field,Game,>Boys U11 C>Black Bear,,,,,5200907,,
,05/03/2015,11:15 AM,12:30 PM,>Boys U11 B2>Hooksett,Donati Field,Game,>Boys U11 B2>Amherst U11B - Black,,,,,5208191,,
,05/03/2015,11:30 AM,12:45 PM,>Boys U11 A>Cocheco,Bellamy 3,Game,>Boys U11 A>Windham U11A North Carolina,,,,,5182662,,
,05/03/2015,11:30 AM,12:45 PM,>Girls U13 A>Bedford,Bedford HS,Game,>Girls U13 A>Hampstead,,,,,5183088,,
,05/03/2015,11:30 AM,12:45 PM,>Girls U11 B>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U11 B>JSG U11G,moved from the Meadows to New Hampton School,,,,5183146,,
,05/03/2015,11:30 AM,12:45 PM,>Girls U11 A>Seacoast - Roelofs,Portsmouth High,Game,>Girls U11 A>Nashua ,,,,,5183200,,
,05/03/2015,11:30 AM,12:45 PM,>Girls U15 B>Pelham Lady Outlaws,Muldoon Park,Game,>Girls U15 B>Hollis Brookline,,,,,5182892,,
,05/03/2015,11:30 AM,12:45 PM,>Boys U15 B>Black Bear,Coe-Brown Lower,Game,>Boys U15 B>Exeter,,,,,5200277,,
,05/03/2015,11:30 AM,12:45 PM,>Boys U9 A>Pelham Outlaws,Muldoon Park U9 Field,Game,>Boys U9 A>Milford U9A - Blue,U9 field is next to the playground in the back of the park,,,,5187854,,
,05/03/2015,11:45 AM,1:00 PM,>Boys U15 B>Nashua,Stellos Stadium,Game,>Boys U15 B>Hooksett,,,,,5200269,,
,05/03/2015,11:45 AM,1:00 PM,>Boys U11 A>Amherst U11A - Gold,Souhegan HS,Game,>Boys U11 A>Exeter - Blue,,,,,5182666,,
,05/03/2015,11:45 AM,1:00 PM,>Boys U11 B1>Londonderry Boys U11 Lynx,West Road Field #1,Game,>Boys U11 B1>Lakes Region Lacrosse Club,,,,,5187421,,
,05/03/2015,11:45 AM,1:00 PM,>Girls U13 B>ORYA White,little river park,Game,>Girls U13 B>Derry,,,,,5183016,,
,05/03/2015,11:45 AM,1:00 PM,>Girls U9 B>Amherst U9B - Gold,Middle Bean,Game,>Girls U9 B>Concord Crush Black,,,,,5187789,,
,05/03/2015,11:45 AM,1:00 PM,>Boys U9 A>Rattlers U9 Black,East Road Fields,Game,>Boys U9 A>JSG U9 Boys,,,,,5187850,,
,05/03/2015,11:45 AM,1:00 PM,>Boys U9 B>Laconia Sachems,Laconia HS,Game,>Boys U9 B>MYL Boys U9B Junior Tomahawks 1,,,,,5208186,,
,05/03/2015,11:45 AM,1:00 PM,>Boys U13 C>Concord Crush White,Memorial Field,Game,>Boys U13 C>Bedford,,,,,5211071,,
,05/03/2015,11:45 AM,1:00 PM,>Girls U9 B>Nashua - Purple,Fairgrounds JrH,Game,>Girls U9 B>JSG U9G,,,,,5187784,,
,05/03/2015,12:00 PM,1:15 PM,>Boys U9 B>Keene Crush,Keene HS,Game,>Boys U9 B>MYL Boys U9B Junior Tomahawks 2,,,,,5208188,,
,05/03/2015,12:00 PM,1:15 PM,>Girls U9 B>MPAL U9 Blue,Memorial HS,Game,>Girls U9 B>Londonderry U9 Cobras,,,,,5187788,,
,05/03/2015,12:00 PM,1:15 PM,>Boys U13 B1>JSG U13B,Bolton Field,Game,>Boys U13 B1>Goffstown,,,,,5200182,,
,05/03/2015,12:00 PM,1:15 PM,>Boys U11 C>Hampton Lacrosse - White,North Hampton School,Game,>Boys U11 C>Rattlers U11 White,,,,,5200908,,
,05/03/2015,12:00 PM,1:15 PM,>Boys U13 B2>Peterborough,Dublin School Boys Field,Game,>Boys U13 B2>Laconia Sachems,,,,,5194129,,
,05/03/2015,12:00 PM,12:55 PM,>Boys U11 C>Hudson Hawks White,Presentation of Mary,Game,>Boys U11 C>MPAL U11 Blue,,,,,5200911,,
,05/03/2015,12:00 PM,1:15 PM,>Girls U15 B>Peterborough,Dublin School Girls Fld,Game,>Girls U15 B>Hanover,,,,,5182890,,
,05/03/2015,12:15 PM,1:30 PM,>Girls U9 B>MYL Girls U9B Junior Tomahawks,Reeds 4,Game,>Girls U9 B>Lakes Region Lacrosse Club,,,,,5187782,,
,05/03/2015,12:15 PM,1:30 PM,>Boys U11 C>Goffstown Maroon,Laurier St Field,Game,>Boys U11 B2>Bedford,,,,,5200974,,
,05/03/2015,12:30 PM,1:45 PM,>Boys U11 C>Exeter - Grey,Sawyer Field,Game,>Boys U11 C>Cocheco,,,,,5200912,,
,05/03/2015,12:45 PM,2:00 PM,>Girls U13 A>Seacoast,Portsmouth High,Game,>Girls U13 A>Lakes Region Lacrosse Club,,,,,5183089,,
,05/03/2015,12:45 PM,2:00 PM,>Girls U13 B>Bedford,Bedford HS,Game,>Girls U13 B>Windham U13 Virginia,,,,,5183017,,
,05/03/2015,12:45 PM,2:00 PM,>Boys U13 B2>Cocheco,Bellamy 3,Game,>Boys U13 B2>Windham U13B ,,,,,5194131,,
,05/03/2015,1:00 PM,2:15 PM,>Girls U9 B>Nashua - White,Fairgrounds JrH,Game,>Girls U9 B>Hopkinton U9 Girls,,,,,5187786,,
,05/03/2015,1:00 PM,2:15 PM,>Girls U11 B>Hampstead,Depot Road Field,Game,>Girls U11 B>Keene Crush,,,,,5183144,,
,05/03/2015,1:00 PM,2:15 PM,>Girls U13 A>Amherst U13A - Gold,Lower Bean,Game,>Girls U13 A>Hollis Brookline,,,,,5183090,,
,05/03/2015,1:00 PM,2:15 PM,>Boys U13 C>Derry U13C,Humphrey Field,Game,>Boys U13 C>Amherst U13C - White,,,,,5211066,,
,05/03/2015,1:00 PM,2:15 PM,>Boys U11 B1>Concord Crush Orange,Memorial Field,Game,>Boys U11 B1>Hollis Brookline,,,,,5187422,,
,05/03/2015,1:00 PM,2:15 PM,>Boys U11 A>Nashua - Purple,Stellos Stadium,Game,>Boys U11 A>Londonderry Boys U11 Razors,,,,,5182663,,
,05/03/2015,1:00 PM,2:15 PM,>Boys U11 B2>Londonderry Boys U11 Huskies,West Road Field #1,Game,>Boys U11 B2>Rattlers U11 Maroon,,,,,5200970,,
,05/03/2015,1:00 PM,1:55 PM,>Boys U11 C>Hudson Hawks Maroon,Presentation of Mary,Game,>Boys U11 C>Nashua - White,,,,,5200913,,
,05/03/2015,1:15 PM,2:30 PM,>Boys U13 C>Hampton Lacrosse - Warriors,North Hampton School,Game,>Boys U13 C>Pelham Outlaws,,,,,5211072,,
,05/03/2015,1:15 PM,2:30 PM,>Boys U15 B>MPAL U15 Blue,Memorial HS,Game,>Boys U15 B>Hampton Lacrosse - Hounds ,Game TBD as we need to find Refs. due to schedule change,,,,5200270,,
,05/03/2015,1:30 PM,2:45 PM,>Boys U13 C>Goffstown,Laurier St Field,Game,>Boys U13 C>Rattlers U13C,,,,,5211067,,
,05/03/2015,1:30 PM,2:45 PM,>Boys U13 B2>Bow,Gosling Field,Game,>Boys U13 B2>Concord Crush Black,,,,,5194133,,
,05/03/2015,2:00 PM,3:15 PM,>Boys U9 A>Bedford,Bedford HS,Game,>Boys U9 A>Windham U9 Cornell,,,,,5187851,,
,05/03/2015,2:00 PM,3:15 PM,>Boys U11 A>Seacoast,Portsmouth High,Game,>Boys U11 A>Hampstead,,,,,5182665,,
,05/03/2015,2:00 PM,3:15 PM,>Boys U11 B1>Pelham Outlaws,Muldoon Park,Game,>Boys U11 B1>JSG U11B,,,,,5187419,,
,05/03/2015,2:00 PM,3:15 PM,>Girls U15 A>Exeter,Sawyer Field,Game,>Girls U15 A>Bedford,,,,,5182950,,
